ALL;Material;Material Description;Batch;Plnt;BUn;Type ;Statut ;Unrestricted;In Quality Insp.;Blocked;Value Unrestricted;Value in QualInsp.;Value BlockedStock;Quantité Disponible ;Valeur Disponible ;Quantité Bloquée ;Valeur Bloquée
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620081008;66;M;RM;Vivant;536,800;0,000;0,000;0,00;0,00;0,00;536,80;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620081009;66;M;RM;Vivant;536,700;0,000;0,000;0,00;0,00;0,00;536,70;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620081010;66;M;RM;Vivant;536,600;0,000;0,000;0,00;0,00;0,00;536,60;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620081011;66;M;RM;Vivant;536,700;0,000;0,000;0,00;0,00;0,00;536,70;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620081012;66;M;RM;Vivant;536,100;0,000;0,000;0,00;0,00;0,00;536,10;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620081013;66;M;RM;Vivant;536,700;0,000;0,000;0,00;0,00;0,00;536,70;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620081014;66;M;RM;Vivant;537,100;0,000;0,000;0,00;0,00;0,00;537,10;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620084003;66;M;RM;Vivant;538,600;0,000;0,000;0,00;0,00;0,00;538,60;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620084017;66;M;RM;Vivant;538,700;0,000;0,000;0,00;0,00;0,00;538,70;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620084018;66;M;RM;Vivant;539,000;0,000;0,000;0,00;0,00;0,00;539,00;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620084019;66;M;RM;Vivant;539,400;0,000;0,000;0,00;0,00;0,00;539,40;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620084020;66;M;RM;Vivant;539,200;0,000;0,000;0,00;0,00;0,00;539,20;0,00;0,00;0,00
661A;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620084021;66;M;RM;Vivant;541,200;0,000;0,000;0,00;0,00;0,00;541,20;0,00;0,00;0,00
661E;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2618085015;66;M;RM;Vivant;100,500;0,000;0,000;69,95;0,00;0,00;100,50;69,95;0,00;0,00
661E;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2618085017;66;M;RM;Vivant;192,800;0,000;0,000;134,19;0,00;0,00;192,80;134,19;0,00;0,00
661E;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2619087013;66;M;RM;Vivant;318,200;0,000;0,000;221,47;0,00;0,00;318,20;221,47;0,00;0,00
661E;332015904;MS AE28BF GT 1950MM * 2,6MMTG;2620084005;66;M;RM;Vivant;31,600;0,000;0,000;21,99;0,00;0,00;31,60;21,99;0,00;0,00
661A;332015923;TWY-PES FTF 3X150 RECYNOI 200T S APF TTG;2389780;66;KG;WIP;vivant;196,000;0,000;0,000;475,84;0,00;0,00;196,00;475,84;0,00;0,00
661C;332015923;TWY-PES FTF 3X150 RECYNOI 200T S APF TTG;2275094;66;KG;WIP;vivant;85,000;0,000;0,000;206,36;0,00;0,00;85,00;206,36;0,00;0,00
661C;332015923;TWY-PES FTF 3X150 RECYNOI 200T S APF TTG;2389780;66;KG;WIP;vivant;112,000;0,000;0,000;271,91;0,00;0,00;112,00;271,91;0,00;0,00
661A;332015947;FT-CLIP CHINE MELAN Recyclé 1920MM 240GR;2280747;66;M;FG ;vivant;0,000;0,000;82,330;0,00;0,00;217,81;0,00;0,00;82,33;217,81
661A;332015947;FT-CLIP CHINE MELAN Recyclé 1920MM 240GR;2381865;66;M;FG ;vivant;962,780;0,000;0,000;2 547,14;0,00;0,00;962,78;2 547,14;0,00;0,00
661A;332015947;FT-CLIP CHINE MELAN Recyclé 1920MM 240GR;2383369;66;M;FG ;vivant;220,760;0,000;0,000;584,04;0,00;0,00;220,76;584,04;0,00;0,00
661A;332015947;FT-CLIP CHINE MELAN Recyclé 1920MM 240GR;2386244;66;M;FG ;vivant;0,000;0,000;336,920;0,00;0,00;891,36;0,00;0,00;336,92;891,36
661A;332015947;FT-CLIP CHINE MELAN Recyclé 1920MM 240GR;2401128;66;M;FG ;vivant;0,000;779,790;0,000;0,00;2 063,02;0,00;779,79;2 063,02;0,00;0,00
661A;332015947;FT-CLIP CHINE MELAN Recyclé 1920MM 240GR;2401130;66;M;FG ;vivant;0,000;605,930;0,000;0,00;1 603,05;0,00;605,93;1 603,05;0,00;0,00
661A;332015947;FT-CLIP CHINE MELAN Recyclé 1920MM 240GR;2401302;66;M;FG ;vivant;0,000;358,810;0,000;0,00;949,27;0,00;358,81;949,27;0,00;0,00
661A;332015947;FT-CLIP CHINE MELAN Recyclé 1920MM 240GR;2401809;66;M;FG ;vivant;0,000;900,260;0,000;0,00;2 381,73;0,00;900,26;2 381,73;0,00;0,00
661D;332015966;YAR-PES TASLAN1X380 TM DARK SP RECY XZJ;REC B J1;66;KG;RM;vivant;173,000;0,000;0,000;884,03;0,00;0,00;173,00;884,03;0,00;0,00
661A;332015980;YAR-PES FTF 3X183/36 TM DARK SPIRIT XZJ;SPRIT E J1;66;KG;RM;vivant;3 015,800;0,000;0,000;9 016,21;0,00;0,00;3 015,80;9 016,21;0,00;0,00
661C;332015980;YAR-PES FTF 3X183/36 TM DARK SPIRIT XZJ;SPRIT E J1;66;KG;RM;vivant;83,700;0,000;0,000;250,23;0,00;0,00;83,70;250,23;0,00;0,00
661A;332015985;YAR-PES FTF3X183/36 TM D-SPIRIT RECY XZJ;SPRIT F J1;66;KG;RM;vivant;1 511,900;0,000;0,000;7 725,81;0,00;0,00;1 511,90;7 725,81;0,00;0,00
661C;332015985;YAR-PES FTF3X183/36 TM D-SPIRIT RECY XZJ;SPRIT F J1;66;KG;RM;vivant;1 301,000;0,000;0,000;6 648,11;0,00;0,00;1 301,00;6 648,11;0,00;0,00
661D;332016012;YAR-PES TASLAN 1X400/144 TM NOIR XZJ;BLACK-J1;66;KG;RM;vivant;379,600;0,000;0,000;1 499,42;0,00;0,00;379,60;1 499,42;0,00;0,00
662A;332016012;YAR-PES TASLAN 1X400/144 TM NOIR XZJ;BLACK-J1;66;KG;RM;vivant;20,300;0,000;0,000;80,19;0,00;0,00;20,30;80,19;0,00;0,00
661A;332016031;LAM-IONAT BLEU SONGE 1900MM-10MM;2324155;66;M;FG ;Vivant;0,000;0,000;16,050;0,00;0,00;186,63;0,00;0,00;16,05;186,63
661A;332016031;LAM-IONAT BLEU SONGE 1900MM-10MM;2395790;66;M;FG ;Vivant;0,000;0,000;273,220;0,00;0,00;3 176,96;0,00;0,00;273,22;3 176,96
661A;332016031;LAM-IONAT BLEU SONGE 1900MM-10MM;2400491;66;M;FG ;Vivant;312,350;0,000;0,000;3 631,96;0,00;0,00;312,35;3 631,96;0,00;0,00
661A;332016036;LAM-IONAT BLEU SONGE 1900MM- 2MM;2324154;66;M;FG;Vivant;0,000;0,000;11,530;0,00;0,00;101,58;0,00;0,00;11,53;101,58
661A;332016036;LAM-IONAT BLEU SONGE 1900MM- 2MM;2344962;66;M;FG;Vivant;0,000;0,000;24,400;0,00;0,00;214,96;0,00;0,00;24,40;214,96
661A;332016036;LAM-IONAT BLEU SONGE 1900MM- 2MM;2370146;66;M;FG;Vivant;0,000;0,000;52,970;0,00;0,00;466,65;0,00;0,00;52,97;466,65
661A;332016036;LAM-IONAT BLEU SONGE 1900MM- 2MM;2389162;66;M;FG;Vivant;517,840;0,000;61,960;4 561,99;0,00;545,85;517,84;4 561,99;61,96;545,85
661A;332016036;LAM-IONAT BLEU SONGE 1900MM- 2MM;2389164;66;M;FG;Vivant;315,200;0,000;0,000;2 776,80;0,00;0,00;315,20;2 776,80;0,00;0,00
661A;332016036;LAM-IONAT BLEU SONGE 1900MM- 2MM;2396150;66;M;FG;Vivant;187,900;0,000;0,000;1 655,33;0,00;0,00;187,90;1 655,33;0,00;0,00
661A;332016055;TWY-PES FTF 2X170 NOIR 350TS FIFTY-ReTTG;2313665;66;KG;WIP;vivant;395,000;0,000;0,000;1 236,76;0,00;0,00;395,00;1 236,76;0,00;0,00
661A;332016055;TWY-PES FTF 2X170 NOIR 350TS FIFTY-ReTTG;2355547;66;KG;WIP;vivant;40,000;0,000;0,000;125,24;0,00;0,00;40,00;125,24;0,00;0,00
661A;332016055;TWY-PES FTF 2X170 NOIR 350TS FIFTY-ReTTG;2389618;66;KG;WIP;vivant;478,000;0,000;0,000;1 496,64;0,00;0,00;478,00;1 496,64;0,00;0,00
661G;332016055;TWY-PES FTF 2X170 NOIR 350TS FIFTY-ReTTG;2328415;66;KG;WIP;vivant;54,000;0,000;0,000;169,08;0,00;0,00;54,00;169,08;0,00;0,00
661G;332016055;TWY-PES FTF 2X170 NOIR 350TS FIFTY-ReTTG;2328445;66;KG;WIP;vivant;198,000;0,000;0,000;619,95;0,00;0,00;198,00;619,95;0,00;0,00
661G;332016055;TWY-PES FTF 2X170 NOIR 350TS FIFTY-ReTTG;2355547;66;KG;WIP;vivant;33,000;0,000;0,000;103,32;0,00;0,00;33,00;103,32;0,00;0,00
661G;332016055;TWY-PES FTF 2X170 NOIR 350TS FIFTY-ReTTG;2356705;66;KG;WIP;vivant;498,000;0,000;0,000;1 559,26;0,00;0,00;498,00;1 559,26;0,00;0,00
661G;332016055;TWY-PES FTF 2X170 NOIR 350TS FIFTY-ReTTG;2371836;66;KG;WIP;vivant;190,000;0,000;0,000;594,90;0,00;0,00;190,00;594,90;0,00;0,00
661G;332016055;TWY-PES FTF 2X170 NOIR 350TS FIFTY-ReTTG;2377837;66;KG;WIP;vivant;719,000;0,000;0,000;2 251,22;0,00;0,00;719,00;2 251,22;0,00;0,00
661A;332016079;LAM-CLIP RECYC CHWART MELANG1900 4MM;2355728;66;M;FG ;vivant;71,140;0,000;0,000;390,74;0,00;0,00;71,14;390,74;0,00;0,00
661A;332016098;LAM-CLIP RECYC Titanchw melange 1900 3MM;2285141;66;M;FG ;vivant;0,000;0,000;27,720;0,00;0,00;138,72;0,00;0,00;27,72;138,72
661A;332016116;YAR-PES FTF 2X170/48 TM NOIR FIFTY 4,5Kg;C35039;66;KG;RM;vivant;8 280,000;0,000;0,000;15 814,80;0,00;0,00;8 280,00;15 814,80;0,00;0,00
661F;332016116;YAR-PES FTF 2X170/48 TM NOIR FIFTY 4,5Kg;C35039;66;KG;RM;vivant;920,000;0,000;0,000;1 757,20;0,00;0,00;920,00;1 757,20;0,00;0,00
662A;332016130;WT-TUN  IONAT NOIR REPS 2-2 P226 D25 TS;44/38184/3;66;M;RM;vivant;996,000;0,000;0,000;2 241,00;0,00;0,00;996,00;2 241,00;0,00;0,00
662A;332016130;WT-TUN  IONAT NOIR REPS 2-2 P226 D25 TS;6/1/B400/4;66;M;RM;vivant;1 010,000;0,000;0,000;2 272,50;0,00;0,00;1 010,00;2 272,50;0,00;0,00
661E;332016178;MS SCS 28 05 LF GT 1950MM*11MM FL;121382/01;66;M;RM;vivant;30,000;0,000;0,000;86,25;0,00;0,00;30,00;86,25;0,00;0,00
661A;332016192;PAK-TUBE 152X172X2000-teinture;332016192;66;ST;RM;vivant;272,000;0,000;0,000;1 770,72;0,00;0,00;272,00;1 770,72;0,00;0,00
661G;332016210;TWY-PES FTF 2X170 FER ECR 350T S  RE-TTG;2371854;66;KG;WIP;vivant;396,000;0,000;0,000;1 062,80;0,00;0,00;396,00;1 062,80;0,00;0,00
661A;332016239;TWY-PES FTF1X320 TMR CHINE 100TS RE-TTG;2371855;66;KG;WIP;vivant;171,000;0,000;0,000;738,22;0,00;0,00;171,00;738,22;0,00;0,00
661G;332016239;TWY-PES FTF1X320 TMR CHINE 100TS RE-TTG;2313715;66;KG;WIP;vivant;86,000;0,000;0,000;371,27;0,00;0,00;86,00;371,27;0,00;0,00
661G;332016239;TWY-PES FTF1X320 TMR CHINE 100TS RE-TTG;2321289;66;KG;WIP;vivant;70,000;0,000;0,000;302,20;0,00;0,00;70,00;302,20;0,00;0,00
661G;332016239;TWY-PES FTF1X320 TMR CHINE 100TS RE-TTG;2354997;66;KG;WIP;vivant;273,522;0,000;0,000;1 180,82;0,00;0,00;273,52;1 180,82;0,00;0,00
661G;332016239;TWY-PES FTF1X320 TMR CHINE 100TS RE-TTG;2382724;66;KG;WIP;vivant;228,000;0,000;0,000;984,30;0,00;0,00;228,00;984,30;0,00;0,00
661G;332016239;TWY-PES FTF1X320 TMR CHINE 100TS RE-TTG;2392928;66;KG;WIP;vivant;226,000;0,000;0,000;975,66;0,00;0,00;226,00;975,66;0,00;0,00
661G;332016239;TWY-PES FTF1X320 TMR CHINE 100TS RE-TTG;2395394;66;KG;WIP;vivant;904,000;0,000;0,000;3 902,65;0,00;0,00;904,00;3 902,65;0,00;0,00
661G;332016239;TWY-PES FTF1X320 TMR CHINE 100TS RE-TTG;2399812;66;KG;WIP;vivant;684,000;0,000;0,000;2 952,89;0,00;0,00;684,00;2 952,89;0,00;0,00
661A;332016272;WA-CANU 2X167 FE ECR P226X26 FIFTY;2400173;66;M;WIP ;Vivant;6 560,000;0,000;0,000;2 292,20;0,00;0,00;6 560,00;2 292,20;0,00;0,00
661A;332016296;WT-POCKA Chine NOIR BISE JAC P230 D25;240109494A;66;M;WIP;Vivant;400,000;0,000;0,000;1 174,24;0,00;0,00;400,00;1 174,24;0,00;0,00
661A;332016314;WA-POKA Chine 2X167Noir/Slatgr P230X26AN;2374439;66;M;WIP;Vivant;5 860,000;0,000;0,000;8 336,14;0,00;0,00;5 860,00;8 336,14;0,00;0,00
661D;332016319;YAR-PES FTF 2X177/48 TM BISE ANTEX;354705;66;KG;RM;vivant;248,000;0,000;0,000;1 515,28;0,00;0,00;248,00;1 515,28;0,00;0,00
662A;332016319;YAR-PES FTF 2X177/48 TM BISE ANTEX;354705;66;KG;RM;vivant;1 851,510;0,000;0,000;11 312,74;0,00;0,00;1 851,51;11 312,74;0,00;0,00
661A;332016333;TWS-PES FTF2X167chine1NOI/1SlatGray100/S;358548;66;KG;RM;Vivant;4 590,890;0,000;0,000;28 188,07;0,00;0,00;4 590,89;28 188,07;0,00;0,00
661C;332016333;TWS-PES FTF2X167chine1NOI/1SlatGray100/S;355707;66;KG;RM;Vivant;54,000;0,000;0,000;331,56;0,00;0,00;54,00;331,56;0,00;0,00
661A;332016352;LAM-PULSE UNI ESPUMA1900MM 3MM;2186887;66;M;FG;vivant;0,000;0,000;21,210;0,00;0,00;191,99;0,00;0,00;21,21;191,99
661A;332016352;LAM-PULSE UNI ESPUMA1900MM 3MM;2382967;66;M;FG;vivant;0,000;0,000;28,710;0,00;0,00;259,89;0,00;0,00;28,71;259,89
661A;332016357;MS EDP 41OW LE WH 4,5 MM 1960 MM FL;119258/01;66;M;RM;vivant;60,000;0,000;0,000;130,08;0,00;0,00;60,00;130,08;0,00;0,00
661E;332016357;MS EDP 41OW LE WH 4,5 MM 1960 MM FL;119258/01;66;M;RM;vivant;100,000;0,000;0,000;216,80;0,00;0,00;100,00;216,80;0,00;0,00
661E;332016357;MS EDP 41OW LE WH 4,5 MM 1960 MM FL;124118/01;66;M;RM;vivant;30,000;0,000;0,000;65,04;0,00;0,00;30,00;65,04;0,00;0,00
661A;332016376;MS AE28BF GT 2040*3,3TG;2617056002;66;M;RM;vivant;418,600;0,000;0,000;0,00;0,00;0,00;418,60;0,00;0,00;0,00
661E;332016376;MS AE28BF GT 2040*3,3TG;2615062017;66;M;RM;vivant;357,000;0,000;0,000;329,87;0,00;0,00;357,00;329,87;0,00;0,00
661E;332016376;MS AE28BF GT 2040*3,3TG;2616078028;66;M;RM;vivant;84,500;0,000;0,000;78,08;0,00;0,00;84,50;78,08;0,00;0,00
661E;332016376;MS AE28BF GT 2040*3,3TG;2618089001;66;M;RM;vivant;86,800;0,000;0,000;80,20;0,00;0,00;86,80;80,20;0,00;0,00
661E;332016376;MS AE28BF GT 2040*3,3TG;2618089004;66;M;RM;vivant;34,500;0,000;0,000;31,88;0,00;0,00;34,50;31,88;0,00;0,00
661E;332016376;MS AE28BF GT 2040*3,3TG;2617055001;66;M;RM;vivant;200,000;0,000;0,000;0,00;0,00;0,00;200,00;0,00;0,00;0,00
661A;332016413;FT-CURITIBA TINY LIGHT GREY RECG627-1211;334613;66;M;FG;Vivant;0,000;621,500;0,000;0,00;4 518,31;0,00;621,50;4 518,31;0,00;0,00
661A;332016432;YAR-PES TASLAN 1X400/136 CS V BI   ANT;346999;66;KG;RM;vivant;52,000;0,000;0,000;317,72;0,00;0,00;52,00;317,72;0,00;0,00
661A;332016432;YAR-PES TASLAN 1X400/136 CS V BI   ANT;353217;66;KG;RM;vivant;5,190;0,000;0,000;31,71;0,00;0,00;5,19;31,71;0,00;0,00
661A;332016432;YAR-PES TASLAN 1X400/136 CS V BI   ANT;357210;66;KG;RM;vivant;317,850;0,000;0,000;1 942,06;0,00;0,00;317,85;1 942,06;0,00;0,00
661A;332016432;YAR-PES TASLAN 1X400/136 CS V BI   ANT;357210;66;KG;RM;vivant;611,040;0,000;0,000;0,00;0,00;0,00;611,04;0,00;0,00;0,00
661D;332016432;YAR-PES TASLAN 1X400/136 CS V BI   ANT;353217;66;KG;RM;vivant;13,000;0,000;0,000;79,43;0,00;0,00;13,00;79,43;0,00;0,00
661A;332016437;FT-POCKA  CHINE NOIR BISE L1950Vrac;2367313;66;M;FG;Vivant;308,840;0,000;0,000;1 137,00;0,00;0,00;308,84;1 137,00;0,00;0,00
661A;332016437;FT-POCKA  CHINE NOIR BISE L1950Vrac;2372314;66;M;FG;Vivant;702,310;0,000;0,000;2 585,56;0,00;0,00;702,31;2 585,56;0,00;0,00
661A;332016451;MS GR SCS D35T 1,9MM 2040MM FL;122760/02;66;M;RM;vivant;945,000;0,000;0,000;718,20;0,00;0,00;945,00;718,20;0,00;0,00
661A;332016456;MS GR SCS D35T 4,8MM 1960MM FL;122760/03;66;M;RM;vivant;2 400,000;0,000;0,000;4 015,21;0,00;0,00;2 400,00;4 015,21;0,00;0,00
661E;332016456;MS GR SCS D35T 4,8MM 1960MM FL;122760/03;66;M;RM;vivant;378,000;0,000;0,000;632,39;0,00;0,00;378,00;632,39;0,00;0,00
661A;332016470;LAM CURITIBA G282 HZD MISTRAL 1900MM 2MM;2383121;66;M;FG;vivant;0,000;0,000;120,550;0,00;0,00;492,63;0,00;0,00;120,55;492,63
661A;332016470;LAM CURITIBA G282 HZD MISTRAL 1900MM 2MM;2388568;66;M;FG;vivant;256,040;0,000;0,000;1 046,31;0,00;0,00;256,04;1 046,31;0,00;0,00
661A;332016475;MS AE28BF GT 2040*3TG;2537060007;66;M;RM;Vivant;241,900;0,000;0,000;203,20;0,00;0,00;241,90;203,20;0,00;0,00
661E;332016512;FOAMBACK_MS Novada II_Caligen_1950 x3.5m;260408A;66;M;RM;vivant;26,000;0,000;0,000;66,38;0,00;0,00;26,00;66,38;0,00;0,00
662A;332016512;FOAMBACK_MS Novada II_Caligen_1950 x3.5m;260408A;66;M;RM;vivant;472,000;0,000;0,000;1 205,01;0,00;0,00;472,00;1 205,01;0,00;0,00
661A;332016517;FOAMBACK_MS Novada II_Caligen_2020X 4.2;260308B;66;M;RM;vivant;236,000;0,000;0,000;687,94;0,00;0,00;236,00;687,94;0,00;0,00
661E;332016517;FOAMBACK_MS Novada II_Caligen_2020X 4.2;260308B;66;M;RM;vivant;200,000;0,000;0,000;583,00;0,00;0,00;200,00;583,00;0,00;0,00
661E;332016531;Foam MS-NOVADA 2-1600x3 mm;255018B;66;M;RM;vivant;81,000;0,000;0,000;165,89;0,00;0,00;81,00;165,89;0,00;0,00
662A;332016531;Foam MS-NOVADA 2-1600x3 mm;255018B;66;M;RM;vivant;708,000;0,000;0,000;1 449,98;0,00;0,00;708,00;1 449,98;0,00;0,00
661A;332016536;FOAM  MS-NOVADA 2-1850x3,5 mm;254915B;66;M;RM;vivant;236,000;0,000;0,000;0,00;0,00;0,00;236,00;0,00;0,00;0,00
661E;332016536;FOAM  MS-NOVADA 2-1850x3,5 mm;254915B;66;M;RM;vivant;80,000;0,000;0,000;0,00;0,00;0,00;80,00;0,00;0,00;0,00
662A;332016536;FOAM  MS-NOVADA 2-1850x3,5 mm;254915B;66;M;RM;vivant;472,000;0,000;0,000;0,00;0,00;0,00;472,00;0,00;0,00;0,00
661E;332016550;CLIP Soul TPD 2ZA  1720 Aunde;13934643;66;M;RM;vivant;45,000;0,000;0,000;332,10;0,00;0,00;45,00;332,10;0,00;0,00
662A;332016555;TEP BPE SOUL 1500 VOW;2506890;66;M;RM;vivant;80,000;0,000;0,000;674,40;0,00;0,00;80,00;674,40;0,00;0,00
661A;332016574;TWY-PES FTF1X250 PISARA SEQUAL 250S-TTG;2309538;66;KG;WIP ;vivant;1 159,000;0,000;0,000;10 367,54;0,00;0,00;1 159,00;10 367,54;0,00;0,00
661A;332016593;FT-IONAT NOIR REPS 2-2 L1920 - TS;2323607;66;M;FG;vivant;774,820;0,000;0,000;2 719,62;0,00;0,00;774,82;2 719,62;0,00;0,00
661A;332016593;FT-IONAT NOIR REPS 2-2 L1920 - TS;2387186;66;M;FG;vivant;903,600;0,000;0,000;3 171,64;0,00;0,00;903,60;3 171,64;0,00;0,00
661A;332016593;FT-IONAT NOIR REPS 2-2 L1920 - TS;2389476;66;M;FG;vivant;899,400;0,000;0,000;3 156,89;0,00;0,00;899,40;3 156,89;0,00;0,00
661A;332016593;FT-IONAT NOIR REPS 2-2 L1920 - TS;2389477;66;M;FG;vivant;934,800;0,000;0,000;3 281,15;0,00;0,00;934,80;3 281,15;0,00;0,00
661A;332016593;FT-IONAT NOIR REPS 2-2 L1920 - TS;2389478;66;M;FG;vivant;477,600;0,000;0,000;1 676,38;0,00;0,00;477,60;1 676,38;0,00;0,00
661A;332016593;FT-IONAT NOIR REPS 2-2 L1920 - TS;2389479;66;M;FG;vivant;923,200;0,000;0,000;3 240,43;0,00;0,00;923,20;3 240,43;0,00;0,00
661A;332016593;FT-IONAT NOIR REPS 2-2 L1920 - TS;2389480;66;M;FG;vivant;929,200;0,000;0,000;3 261,49;0,00;0,00;929,20;3 261,49;0,00;0,00
661E;332016593;FT-IONAT NOIR REPS 2-2 L1920 - TS;2325575;66;M;FG;vivant;154,200;0,000;0,000;541,24;0,00;0,00;154,20;541,24;0,00;0,00
661E;332016593;FT-IONAT NOIR REPS 2-2 L1920 - TS;2378028;66;M;FG;vivant;288,400;0,000;0,000;1 012,28;0,00;0,00;288,40;1 012,28;0,00;0,00
661A;332016611;LAM DECOREX 44-18  FIB 2,9mm K9;2362618;66;M;FG;vivant;51,850;0,000;0,000;317,16;0,00;0,00;51,85;317,16;0,00;0,00
661A;332016611;LAM DECOREX 44-18  FIB 2,9mm K9;2383353;66;M;FG;vivant;0,000;0,000;193,360;0,00;0,00;1 182,75;0,00;0,00;193,36;1 182,75
661A;332016630;LAM BRASILIA MISTRAL HZD 1900MM 3,5MM K9;2336808;66;M;FG;vivant;0,000;52,270;0,000;0,00;292,34;0,00;52,27;292,34;0,00;0,00
661A;332016630;LAM BRASILIA MISTRAL HZD 1900MM 3,5MM K9;2355066;66;M;FG;vivant;0,000;0,000;46,420;0,00;0,00;259,62;0,00;0,00;46,42;259,62
661A;332016630;LAM BRASILIA MISTRAL HZD 1900MM 3,5MM K9;2358821;66;M;FG;vivant;0,000;0,000;2,990;0,00;0,00;16,72;0,00;0,00;2,99;16,72
661A;332016630;LAM BRASILIA MISTRAL HZD 1900MM 3,5MM K9;2383253;66;M;FG;vivant;0,000;0,000;42,750;0,00;0,00;239,09;0,00;0,00;42,75;239,09
661A;332016630;LAM BRASILIA MISTRAL HZD 1900MM 3,5MM K9;2388972;66;M;FG;vivant;0,000;35,140;0,000;0,00;196,53;0,00;35,14;196,53;0,00;0,00
661A;332016630;LAM BRASILIA MISTRAL HZD 1900MM 3,5MM K9;2395144;66;M;FG;vivant;0,000;67,950;0,000;0,00;380,03;0,00;67,95;380,03;0,00;0,00
661A;332016678;TWY-PES FTF 2X170/48TM 1NO/1BI 100TS THE;2335443;66;KG;WIP;vivant;313,000;0,000;0,000;1 101,52;0,00;0,00;313,00;1 101,52;0,00;0,00
661A;332016715;FT-CLIP RECYCLE 192 CM 230 GM2 TS;2331701;66;M;FG ;vivant;2,000;0,000;0,000;8,40;0,00;0,00;2,00;8,40;0,00;0,00
661A;332016715;FT-CLIP RECYCLE 192 CM 230 GM2 TS;2341002;66;M;FG ;vivant;0,000;831,200;0,000;0,00;3 491,04;0,00;831,20;3 491,04;0,00;0,00
662A;332016715;FT-CLIP RECYCLE 192 CM 230 GM2 TS;2331702;66;M;FG ;vivant;877,200;0,000;0,000;3 684,24;0,00;0,00;877,20;3 684,24;0,00;0,00
662A;332016715;FT-CLIP RECYCLE 192 CM 230 GM2 TS;2331705;66;M;FG ;vivant;867,650;0,000;0,000;3 644,13;0,00;0,00;867,65;3 644,13;0,00;0,00
662A;332016715;FT-CLIP RECYCLE 192 CM 230 GM2 TS;2335016;66;M;FG ;vivant;1 136,800;0,000;0,000;4 774,56;0,00;0,00;1 136,80;4 774,56;0,00;0,00
661A;332016753;LAM-Vinyle BPE SOUL2NZ 3mm;2387086;66;M;FG;Vivant;28,450;0,000;0,000;335,27;0,00;0,00;28,45;335,27;0,00;0,00
661A;332016753;LAM-Vinyle BPE SOUL2NZ 3mm;2395146;66;M;FG;Vivant;33,080;0,000;0,000;389,83;0,00;0,00;33,08;389,83;0,00;0,00
661A;332016758;IGNIFUGANTE AFLAMMIT MSG KRA;RP23422802;66;KG;RM;vivant;1 200,000;0,000;0,000;6 614,20;0,00;0,00;1 200,00;6 614,20;0,00;0,00
661A;332016777;LAM-Rimini  Mistral HZD-5MM;2356707;66;M;FG;vivant;44,810;0,000;0,000;207,82;0,00;0,00;44,81;207,82;0,00;0,00
661A;332016814;FT-DIAGONALTY MELANGE G613 /ex:Tric - TS;2362729;66;M;FG ;Vivant;555,000;0,000;0,000;2 253,30;0,00;0,00;555,00;2 253,30;0,00;0,00
661A;332016819;LAM BRASILIA MISTRAL  2MM  K9;2372235;66;M;FG;Vivant;0,000;0,000;43,780;0,00;0,00;165,13;0,00;0,00;43,78;165,13
661A;332016819;LAM BRASILIA MISTRAL  2MM  K9;2377657;66;M;FG;Vivant;199,920;0,000;0,000;754,06;0,00;0,00;199,92;754,06;0,00;0,00
661A;332016819;LAM BRASILIA MISTRAL  2MM  K9;2377659;66;M;FG;Vivant;424,090;0,000;0,000;1 599,58;0,00;0,00;424,09;1 599,58;0,00;0,00
661A;332016833;LAM CURITIBA UP NARBONNAIS HZF 2MM K9;2372727;66;M;FG;Vivant;0,000;0,000;58,220;0,00;0,00;221,88;0,00;0,00;58,22;221,88
661A;332016833;LAM CURITIBA UP NARBONNAIS HZF 2MM K9;2377680;66;M;FG;Vivant;0,000;0,000;562,010;0,00;0,00;2 141,86;0,00;0,00;562,01;2 141,86
661A;332016833;LAM CURITIBA UP NARBONNAIS HZF 2MM K9;2377681;66;M;FG;Vivant;71,460;0,000;0,000;272,34;0,00;0,00;71,46;272,34;0,00;0,00
661A;332016833;LAM CURITIBA UP NARBONNAIS HZF 2MM K9;2383883;66;M;FG;Vivant;475,890;0,000;0,000;1 813,65;0,00;0,00;475,89;1 813,65;0,00;0,00
